{'n_samples': 1000, 'dim_x': 100, 'dim_y': 25, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9957095158079009, 'result_error_out_all': 0.99515382537317, 'result_error_in_mask': 0.9984436970317242, 'result_error_out_mask': 0.9986436460739183, 'result_false_positives': 0.38, 'result_false_negatives': 0.0, 'result_response_active': 6.670427909157307e-05, 'result_response_inactive': 3.7476947473842877e-06, 'result_auc': 0.9473684210526316}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.6561718272331067, 'result_error_out_all': 0.7419593335248991, 'result_error_in_mask': 0.6564582158412484, 'result_error_out_mask': 0.7391955502515396, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6731920392864993, 'result_response_inactive': 0.031244418685598397, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.7888923873001525, 'result_error_out_all': 0.7402628944789899, 'result_error_in_mask': 0.7916360284008548, 'result_error_out_mask': 0.7466428648825356, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.544770699397569, 'result_response_inactive': 0.05719949096584632, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.8410432908529312, 'result_error_out_all': 0.8661190914854507, 'result_error_in_mask': 0.838676884475298, 'result_error_out_mask': 0.8632557010240874, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6615377516369663, 'result_response_inactive': 0.030919030822340175, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.837036418095122, 'result_error_out_all': 0.859633820823214, 'result_error_in_mask': 0.8366255688692887, 'result_error_out_mask': 0.8587444110102378, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7807406190564679, 'result_response_inactive': 0.00690350614066698, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.7741531824975534, 'result_error_out_all': 0.8395153859204197, 'result_error_in_mask': 0.7731338631597249, 'result_error_out_mask': 0.8370914836015613, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7190271893414483, 'result_response_inactive': 0.013303580029052233, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.8850653658195459, 'result_error_out_all': 0.8665941623127301, 'result_error_in_mask': 0.8834776268230236, 'result_error_out_mask': 0.864132425610889, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6354829488298661, 'result_response_inactive': 0.024937434355844966, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 0, 'result_error_in_all': 0.8408135044896436, 'result_error_out_all': 0.8664491676468158, 'result_error_in_mask': 0.838676884475298, 'result_error_out_mask': 0.8632557010240874, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6580786370744904, 'result_response_inactive': 0.030879014612870608, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 1, 'result_error_in_all': 0.8371603104204762, 'result_error_out_all': 0.8597555093505694, 'result_error_in_mask': 0.8366255688692887, 'result_error_out_mask': 0.8587444110102378, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.8024426648494984, 'result_response_inactive': 0.00846890023258139, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 2, 'result_error_in_all': 0.773653394851049, 'result_error_out_all': 0.8385494037901581, 'result_error_in_mask': 0.7731338631597249, 'result_error_out_mask': 0.8370914836015613, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7631093379996725, 'result_response_inactive': 0.013068678806387707, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 3, 'result_error_in_all': 0.8851680681774856, 'result_error_out_all': 0.8662092543675041, 'result_error_in_mask': 0.8834776268230236, 'result_error_out_mask': 0.864132425610889, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6386396091078244, 'result_response_inactive': 0.02876496035474324, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.8612219125713011, 'result_error_out_all': 0.9184213447148926, 'result_error_in_mask': 0.9614265459091972, 'result_error_out_mask': 1.0088482626860076, 'result_false_positives': 0.04, 'result_false_negatives': 0.16, 'result_response_active': 0.49600968369609577, 'result_response_inactive': 0.3828636106214571, 'result_auc': 0.30000000000000004}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.8477824912895199, 'result_error_out_all': 0.8950950890089183, 'result_error_in_mask': 0.8531230605139677, 'result_error_out_mask': 0.919943555338578, 'result_false_positives': 0.76, 'result_false_negatives': 0.0, 'result_response_active': 0.9032949723281998, 'result_response_inactive': -0.1752810211749938, 'result_auc': 0.8200000000000001}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 2, 'result_error_in_all': 0.7840184011198451, 'result_error_out_all': 0.8609063384855409, 'result_error_in_mask': 0.7931179043717582, 'result_error_out_mask': 0.8832231029253753, 'result_false_positives': 0.76, 'result_false_negatives': 0.0, 'result_response_active': 1.564563340640326, 'result_response_inactive': -0.5614570801616959, 'result_auc': 0.59}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 3, 'result_error_in_all': 0.900077752822631, 'result_error_out_all': 0.9287121506280117, 'result_error_in_mask': 0.9062340900314578, 'result_error_out_mask': 1.0060785680795665, 'result_false_positives': 0.64, 'result_false_negatives': 0.08, 'result_response_active': 0.020442680159429027, 'result_response_inactive': 0.2533140453664579, 'result_auc': 0.53}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 0, 'result_error_in_all': 0.8405822871581642, 'result_error_out_all': 0.8659808533613258, 'result_error_in_mask': 0.838676884475298, 'result_error_out_mask': 0.8632557010240874, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6538832099654551, 'result_response_inactive': 0.029001084233199102, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 1, 'result_error_in_all': 0.8370635001793013, 'result_error_out_all': 0.859599437605863, 'result_error_in_mask': 0.8366255688692887, 'result_error_out_mask': 0.8587444110102378, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7675322311314485, 'result_response_inactive': 0.011575840463159761, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.7736610746567708, 'result_error_out_all': 0.8384642511866639, 'result_error_in_mask': 0.7731338631597249, 'result_error_out_mask': 0.8370914836015613, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.7315025332020613, 'result_response_inactive': 0.015336627688835707, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 100, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.8849418325495992, 'result_error_out_all': 0.8661110123309628, 'result_error_in_mask': 0.8834776268230236, 'result_error_out_mask': 0.864132425610889, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6489125912921301, 'result_response_inactive': 0.025784751097235444, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9928956648897017, 'result_error_out_all': 0.9955629869967336, 'result_error_in_mask': 0.9919957745499044, 'result_error_out_mask': 0.9947821147055759, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.21046800957736891, 'result_response_inactive': 0.02946420137334462, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9914286831698325, 'result_error_out_all': 0.9940821094720063, 'result_error_in_mask': 0.9912827675685343, 'result_error_out_mask': 0.9942670804522231, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.21496790538063712, 'result_response_inactive': 0.028533580144996216, 'result_auc': 0.9933333333333334}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.9937553350416689, 'result_error_out_all': 0.99571671169616, 'result_error_in_mask': 0.9969390756443551, 'result_error_out_mask': 0.9987030423413739, 'result_false_positives': 0.0, 'result_false_negatives': 0.28, 'result_response_active': 0.1968009411910941, 'result_response_inactive': 0.039006812865109826, 'result_auc': 0.9933333333333334}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9937487594902118, 'result_error_out_all': 0.9949004991889325, 'result_error_in_mask': 0.9948377962051959, 'result_error_out_mask': 0.9969033226906857, 'result_false_positives': 0.0, 'result_false_negatives': 0.24, 'result_response_active': 0.2188966159194977, 'result_response_inactive': 0.030659296202301914, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 0, 'result_error_in_all': 0.9928585406214908, 'result_error_out_all': 0.9957597520815783, 'result_error_in_mask': 0.9931890235609232, 'result_error_out_mask': 0.9958089817568245, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.2407914184502483, 'result_response_inactive': 0.0185982544678059, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 1, 'result_error_in_all': 0.9914658955364174, 'result_error_out_all': 0.994149631575397, 'result_error_in_mask': 0.9912827675685343, 'result_error_out_mask': 0.9942670804522231, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.24363939235390925, 'result_response_inactive': 0.017464373289965595, 'result_auc': 0.9866666666666667}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 2, 'result_error_in_all': 0.9938551785284743, 'result_error_out_all': 0.9956029077768385, 'result_error_in_mask': 0.9969390756443551, 'result_error_out_mask': 0.9987030423413739, 'result_false_positives': 0.0, 'result_false_negatives': 0.28, 'result_response_active': 0.21562167463905585, 'result_response_inactive': 0.03538487791988587, 'result_auc': 0.98}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 3, 'result_error_in_all': 0.9938064504118187, 'result_error_out_all': 0.9946716826121201, 'result_error_in_mask': 0.9944888764982058, 'result_error_out_mask': 0.9958300533068437, 'result_false_positives': 0.0, 'result_false_negatives': 0.2, 'result_response_active': 0.2619553394235762, 'result_response_inactive': 0.01716391177776414, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.9959320376758731, 'result_error_out_all': 1.0004552164377796, 'result_error_in_mask': 0.9998867997469706, 'result_error_out_mask': 1.0000181141829458, 'result_false_positives': 0.04, 'result_false_negatives': 0.4, 'result_response_active': -0.30988314957756735, 'result_response_inactive': 0.9102607159071191, 'result_auc': 0.39333333333333337}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.9979206457727301, 'result_error_out_all': 1.000188206328946, 'result_error_in_mask': 0.9958492394935353, 'result_error_out_mask': 0.9989590958429658, 'result_false_positives': 0.56, 'result_false_negatives': 0.04, 'result_response_active': -0.12537607495469366, 'result_response_inactive': 0.28600031684533156, 'result_auc': 0.39999999999999997}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 2, 'result_error_in_all': 0.9995343095133588, 'result_error_out_all': 1.0136921475561451, 'result_error_in_mask': 0.9958195584606079, 'result_error_out_mask': 1.0014852237656446, 'result_false_positives': 0.16, 'result_false_negatives': 0.28, 'result_response_active': 0.2443266593077646, 'result_response_inactive': 0.12331483467613251, 'result_auc': 0.47333333333333333}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 3, 'result_error_in_all': 1.006617022603374, 'result_error_out_all': 1.0360598636281204, 'result_error_in_mask': 0.9967537588920247, 'result_error_out_mask': 1.001458704185569, 'result_false_positives': 0.12, 'result_false_negatives': 0.28, 'result_response_active': -6.363438136242041, 'result_response_inactive': 11.136380904170855, 'result_auc': 0.36}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 0, 'result_error_in_all': 0.9929079959243365, 'result_error_out_all': 0.9957153626840056, 'result_error_in_mask': 0.9931890235609232, 'result_error_out_mask': 0.9958089817568245, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.23103501641961421, 'result_response_inactive': 0.01431998347484477, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 1, 'result_error_in_all': 0.9913573568391277, 'result_error_out_all': 0.99403792239847, 'result_error_in_mask': 0.9912827675685343, 'result_error_out_mask': 0.9942670804522231, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.2366339784224393, 'result_response_inactive': 0.014939235263227994, 'result_auc': 0.9933333333333334}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.9938904835519625, 'result_error_out_all': 0.9957311880234341, 'result_error_in_mask': 0.9969390756443551, 'result_error_out_mask': 0.9987030423413739, 'result_false_positives': 0.0, 'result_false_negatives': 0.28, 'result_response_active': 0.21090150740573516, 'result_response_inactive': 0.02960852480200208, 'result_auc': 0.9866666666666667}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.9938787651330088, 'result_error_out_all': 0.9949211794678458, 'result_error_in_mask': 0.9944888764982058, 'result_error_out_mask': 0.9958300533068437, 'result_false_positives': 0.0, 'result_false_negatives': 0.2, 'result_response_active': 0.24371544292532393, 'result_response_inactive': 0.019631741604200694, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.995944317280814, 'result_error_out_all': 0.9974740146098656, 'result_error_in_mask': 0.9958903329292385, 'result_error_out_mask': 0.9972056530117457, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.2945929386516458, 'result_response_inactive': 0.020072667828255154, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9948212118963284, 'result_error_out_all': 0.997496968840365, 'result_error_in_mask': 0.9947766018790468, 'result_error_out_mask': 0.9969870567410279, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.3059282555488553, 'result_response_inactive': 0.02193880574338191, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 1.0000427243034848, 'result_error_out_all': 1.0005684178175163, 'result_error_in_mask': 0.9998112117527489, 'result_error_out_mask': 1.000688399157332, 'result_false_positives': 0.0, 'result_false_negatives': 0.16, 'result_response_active': 0.25980354938155215, 'result_response_inactive': 0.016402404440536797, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9976936681862125, 'result_error_out_all': 0.9977520590340613, 'result_error_in_mask': 0.9975149264722236, 'result_error_out_mask': 0.9981417000277631, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.31304713659603434, 'result_response_inactive': 0.020908833870828224, 'result_auc': 1.0}
{'n_samples': 500, 'dim_x': 25, 'dim_y': 150, 'snr': 0.2, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 0, 'result_error_in_all': 0.9978371215860016, 'result_error_out_all': 0.9986546389346279, 'result_error_in_mask': 0.9958903329292385, 'result_error_out_mask': 0.9972056530117457, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.3798157554765932, 'result_response_inactive': 0.004684323097199486, 'result_auc': 1.0}
