
{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.0004228730390665, 'result_error_out_all': 1.000410428248799, 'result_error_in_mask': 1.0431968574096597, 'result_error_out_mask': 1.0623217853072322, 'result_false_positives': 0.36, 'result_false_negatives': 0.07, 'result_auc': 0.48108448928121056}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.006981122155119, 'result_error_out_all': 1.0051718710070925, 'result_error_in_mask': 2.028106642818685, 'result_error_out_mask': 3.13060443714277, 'result_false_positives': 0.46, 'result_false_negatives': 0.02, 'result_auc': 0.5110044017607044}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 143.3753383631582, 'result_error_out_all': 473035.7463209595, 'result_error_in_mask': 1.1958936180523734, 'result_error_out_mask': 1.2849974276753873, 'result_false_positives': 0.15, 'result_false_negatives': 0.04, 'result_auc': 0.5074404761904762}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 1.0000022965699176, 'result_error_out_all': 0.9999984359657541, 'result_error_in_mask': 1.0478999469630008, 'result_error_out_mask': 1.0602894938508025, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.0203660255667506, 'result_error_out_all': 1.011473391068896, 'result_error_in_mask': 1.2295623056475187, 'result_error_out_mask': 1.2879403218439751, 'result_false_positives': 0.17, 'result_false_negatives': 0.05, 'result_auc': 0.46987951807228917}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.8550513090049008, 'result_error_out_all': 2.1177389361252796, 'result_error_in_mask': 1.8470975875423676, 'result_error_out_mask': 2.40308210473228, 'result_false_positives': 0.38, 'result_false_negatives': 0.03, 'result_auc': 0.49999999999999994}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 1.0001727866657255, 'result_error_out_all': 1.0008180536385685, 'result_error_in_mask': 1.143275338579541, 'result_error_out_mask': 1.1637053589547532, 'result_false_positives': 0.11, 'result_false_negatives': 0.05, 'result_auc': 0.47191011235955055}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.0036358089497737, 'result_error_out_all': 1.0013768306221422, 'result_error_in_mask': 2.0412781349176283, 'result_error_out_mask': 3.11088387224836, 'result_false_positives': 0.43, 'result_false_negatives': 0.03, 'result_auc': 0.54}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 140.2026053106763, 'result_error_out_all': 459829.95236072794, 'result_error_in_mask': 1.1846631212805065, 'result_error_out_mask': 1.2804956070480564, 'result_false_positives': 0.13, 'result_false_negatives': 0.07, 'result_auc': 0.5520833333333333}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.9985554724239298, 'result_error_out_all': 0.9982721601224266, 'result_error_in_mask': 1.0713271771607942, 'result_error_out_mask': 1.0958651173239613, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.0150258459444141, 'result_error_out_all': 1.0073466050511755, 'result_error_in_mask': 1.1918339631069557, 'result_error_out_mask': 1.2586679807299004, 'result_false_positives': 0.14, 'result_false_negatives': 0.08, 'result_auc': 0.5148809523809523}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.8158246010507533, 'result_error_out_all': 2.069377594135908, 'result_error_in_mask': 1.76392129192007, 'result_error_out_mask': 2.2211457437781674, 'result_false_positives': 0.35, 'result_false_negatives': 0.07, 'result_auc': 0.48302207130730046}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9998601259122843, 'result_error_out_all': 1.0005680391078855, 'result_error_in_mask': 1.1113868588066045, 'result_error_out_mask': 1.1233737336251444, 'result_false_positives': 0.08, 'result_false_negatives': 0.1, 'result_auc': 0.44565217391304346}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.0061047273280055, 'result_error_out_all': 1.0037091930200743, 'result_error_in_mask': 1.8650433645348226, 'result_error_out_mask': 2.6253490592727284, 'result_false_positives': 0.43, 'result_false_negatives': 0.02, 'result_auc': 0.5140901771336555}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 1.0038997636611617, 'result_error_out_all': 1.0039245878064897, 'result_error_in_mask': 1.7577450729973028, 'result_error_out_mask': 2.2700467571389855, 'result_false_positives': 0.39, 'result_false_negatives': 0.02, 'result_auc': 0.518472906403941}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 0, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 1.0120423138929986, 'result_error_out_mask': 1.012532849719011, 'result_false_positives': 0.01, 'result_false_negatives': 0.05, 'result_auc': 0.47474747474747475}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 141.77341308354266, 'result_error_out_all': 466969.57715350424, 'result_error_in_mask': 1.1895334254524261, 'result_error_out_mask': 1.2837309458298523, 'result_false_positives': 0.15, 'result_false_negatives': 0.04, 'result_auc': 0.5074404761904762}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 1, 'result_error_in_all': 15134.880335161084, 'result_error_out_all': 3227521.9153671865, 'result_error_in_mask': 1.1924289145334386, 'result_error_out_mask': 1.3392685354775935, 'result_false_positives': 0.17, 'result_false_negatives': 0.03, 'result_auc': 0.53411306042885}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.9999850910554461, 'result_error_out_all': 0.999978547308013, 'result_error_in_mask': 1.0361918147645894, 'result_error_out_mask': 1.0466924338269064, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 1, 'result_error_in_all': 0.9977693320367297, 'result_error_out_all': 0.9969980816226593, 'result_error_in_mask': 1.0514030033198378, 'result_error_out_mask': 1.0584373083884266, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.018785758150599, 'result_error_out_all': 1.0104312199745522, 'result_error_in_mask': 1.376201053937834, 'result_error_out_mask': 1.5179436156405486, 'result_false_positives': 0.23, 'result_false_negatives': 0.04, 'result_auc': 0.4945175438596492}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 1, 'result_error_in_all': 1.0137555439755046, 'result_error_out_all': 1.0093964834492755, 'result_error_in_mask': 1.305196180394969, 'result_error_out_mask': 1.401121595159289, 'result_false_positives': 0.2, 'result_false_negatives': 0.02, 'result_auc': 0.5522303783173348}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.8363161056452153, 'result_error_out_all': 2.095388043392117, 'result_error_in_mask': 1.7745670107262752, 'result_error_out_mask': 2.327720914653136, 'result_false_positives': 0.36, 'result_false_negatives': 0.03, 'result_auc': 0.5021222410865874}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 1, 'result_error_in_all': 1.7841385413227775, 'result_error_out_all': 1.9919557501495295, 'result_error_in_mask': 1.5919302803624642, 'result_error_out_mask': 1.8976827601573507, 'result_false_positives': 0.31, 'result_false_negatives': 0.02, 'result_auc': 0.5289661319073083}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9999246468504057, 'result_error_out_all': 1.0008384598929834, 'result_error_in_mask': 1.1426289433242707, 'result_error_out_mask': 1.1652254319040078, 'result_false_positives': 0.11, 'result_false_negatives': 0.05, 'result_auc': 0.47191011235955055}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 1, 'result_error_in_all': 1.00076165092754, 'result_error_out_all': 1.0005580519401032, 'result_error_in_mask': 1.1302561007829324, 'result_error_out_mask': 1.159765963077638, 'result_false_positives': 0.11, 'result_false_negatives': 0.04, 'result_auc': 0.518939393939394}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9893843740229817, 'result_error_out_all': 0.9848068995580928, 'result_error_in_mask': 1.283761973876817, 'result_error_out_mask': 1.4281491723763673, 'result_false_positives': 0.17, 'result_false_negatives': 0.02, 'result_auc': 0.6466666666666667}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9849099049145917, 'result_error_out_all': 0.9891086254292863, 'result_error_in_mask': 1.715753085225817, 'result_error_out_mask': 2.3834435594566816, 'result_false_positives': 0.36, 'result_false_negatives': 0.0, 'result_auc': 0.6086956521739131}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 0, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9985873047799271, 'result_error_out_mask': 0.9951480203801558, 'result_false_positives': 0.0, 'result_false_negatives': 0.09, 'result_auc': 0.9545454545454545}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 131.4160582229238, 'result_error_out_all': 425128.95339941076, 'result_error_in_mask': 1.1533474132161767, 'result_error_out_mask': 1.2658666817193003, 'result_false_positives': 0.13, 'result_false_negatives': 0.07, 'result_auc': 0.5520833333333333}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 1, 'result_error_in_all': 14124.695575534843, 'result_error_out_all': 2978764.258781132, 'result_error_in_mask': 1.162244588610038, 'result_error_out_mask': 1.323624151933737, 'result_false_positives': 0.16, 'result_false_negatives': 0.07, 'result_auc': 0.5357374918778428}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.9654778210449317, 'result_error_out_all': 0.9601844145635595, 'result_error_in_mask': 1.0041867223336298, 'result_error_out_mask': 1.013165819240459, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 1, 'result_error_in_all': 0.963024760588899, 'result_error_out_all': 0.9622468052031035, 'result_error_in_mask': 1.0433207316365256, 'result_error_out_mask': 1.069898758311847, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.004380703932876, 'result_error_out_all': 1.0010483953689557, 'result_error_in_mask': 1.2017767092679283, 'result_error_out_mask': 1.2979277614021194, 'result_false_positives': 0.16, 'result_false_negatives': 0.04, 'result_auc': 0.6107226107226107}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 1, 'result_error_in_all': 1.0039637902976202, 'result_error_out_all': 1.0041036914959744, 'result_error_in_mask': 1.2056247115650884, 'result_error_out_mask': 1.3324646438606744, 'result_false_positives': 0.17, 'result_false_negatives': 0.04, 'result_auc': 0.6044607566346697}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.7071266570143482, 'result_error_out_all': 1.9378628861215645, 'result_error_in_mask': 1.9679702946832265, 'result_error_out_mask': 2.96643445321047, 'result_false_positives': 0.39, 'result_false_negatives': 0.02, 'result_auc': 0.5662384584504215}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 1, 'result_error_in_all': 1.6668060700463483, 'result_error_out_all': 1.852749979962835, 'result_error_in_mask': 1.3564989381852826, 'result_error_out_mask': 1.5476307100152031, 'result_false_positives': 0.2, 'result_false_negatives': 0.01, 'result_auc': 0.6481301602719767}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9871618084867004, 'result_error_out_all': 0.991452254222488, 'result_error_in_mask': 1.239459291691107, 'result_error_out_mask': 1.3146988312161463, 'result_false_positives': 0.17, 'result_false_negatives': 0.05, 'result_auc': 0.5815850815850816}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 1, 'result_error_in_all': 0.988301749550066, 'result_error_out_all': 0.996262032221798, 'result_error_in_mask': 1.484227578613833, 'result_error_out_mask': 1.666420695061712, 'result_false_positives': 0.28, 'result_false_negatives': 0.01, 'result_auc': 0.6136851136851137}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9973899847038559, 'result_error_out_all': 0.996402762165656, 'result_error_in_mask': 1.6998752830511106, 'result_error_out_mask': 2.2291719240535497, 'result_false_positives': 0.37, 'result_false_negatives': 0.0, 'result_auc': 0.5595238095238095}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 137.1986732240557, 'result_error_out_all': 449035.2841286471, 'result_error_in_mask': 1.1745911953797392, 'result_error_out_mask': 1.2787932380307274, 'result_false_positives': 0.15, 'result_false_negatives': 0.04, 'result_auc': 0.5074404761904762}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.9846347893029457, 'result_error_out_all': 0.9808806464137539, 'result_error_in_mask': 1.0027560111539051, 'result_error_out_mask': 1.0064934792620743, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.0099694267283599, 'result_error_out_all': 1.0052535648617709, 'result_error_in_mask': 1.3109116227207813, 'result_error_out_mask': 1.4052464507250033, 'result_false_positives': 0.21, 'result_false_negatives': 0.02, 'result_auc': 0.549342105263158}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.7811560525509296, 'result_error_out_all': 2.0277929029806283, 'result_error_in_mask': 1.8906656294224886, 'result_error_out_mask': 2.5549921752677216, 'result_false_positives': 0.39, 'result_false_negatives': 0.01, 'result_auc': 0.5377396980824153}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 1.0, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9986016778942909, 'result_error_out_all': 1.0003477045664322, 'result_error_in_mask': 1.1976509268692381, 'result_error_out_mask': 1.244519842784432, 'result_false_positives': 0.16, 'result_false_negatives': 0.05, 'result_auc': 0.47023809523809523}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.004802320219483, 'result_error_out_all': 1.0021401940498809, 'result_error_in_mask': 1.376851850133741, 'result_error_out_mask': 1.7299876915562074, 'result_false_positives': 0.36, 'result_false_negatives': 0.08, 'result_auc': 0.5480769230769231}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 2.0444008241197995, 'result_error_out_all': 917.2308707328569, 'result_error_in_mask': 1.1078099384720677, 'result_error_out_mask': 1.1918086580897058, 'result_false_positives': 0.18, 'result_false_negatives': 0.18, 'result_auc': 0.43750000000000006}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 1.0011849762892244, 'result_error_out_all': 1.0006154643048881, 'result_error_in_mask': 1.1273055799631404, 'result_error_out_mask': 1.1408892825567483, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.0337098918590264, 'result_error_out_all': 1.0138193295642708, 'result_error_in_mask': 1.158008189691305, 'result_error_out_mask': 1.272764687233913, 'result_false_positives': 0.18, 'result_false_negatives': 0.14, 'result_auc': 0.5328947368421052}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.3779416215453226, 'result_error_out_all': 1.5751137872211651, 'result_error_in_mask': 1.2632644371437418, 'result_error_out_mask': 1.3746060447902895, 'result_false_positives': 0.3, 'result_false_negatives': 0.14, 'result_auc': 0.47395833333333337}
{'n_samples': 100, 'dim_x': 50, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 1.0010807325287443, 'result_error_out_all': 1.0002110781213696, 'result_error_in_mask': 1.0894912959644147, 'result_error_out_mask': 1.0810643242240257, 'result_false_positives': 0.12, 'result_false_negatives': 0.18, 'result_auc': 0.4667774086378737}
