{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'CCA', 'seed': 0, 'result_error_in_all': 0.9999981881066288, 'result_error_out_all': 0.9999996092063496, 'result_error_in_mask': 1.0002483436100138, 'result_error_out_mask': 1.0001844524323475, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6577777777777778}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 7, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9999832476628139, 'result_error_out_mask': 0.9999929060275446, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.5}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 8, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 1.0000032277345248, 'result_error_out_mask': 1.0000015233343742, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.5}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 9, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 1.009418878143722, 'result_error_out_mask': 1.009141121244468, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.49444444444444446}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 143.31796949804715, 'result_error_out_all': 472599.4840116873, 'result_error_in_mask': 0.9999952378059636, 'result_error_out_mask': 0.9999965513962309, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5244444444444445}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 1, 'result_error_in_all': 15291.258979642133, 'result_error_out_all': 3264541.4554593996, 'result_error_in_mask': 0.9999862672511052, 'result_error_out_mask': 1.000005431243126, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6522222222222221}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 2, 'result_error_in_all': 106.0242828271434, 'result_error_out_all': 7057.075683875684, 'result_error_in_mask': 1.0000025762002545, 'result_error_out_mask': 0.9999967044518865, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5422222222222222}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 3, 'result_error_in_all': 4214.811100805709, 'result_error_out_all': 113702.44786271932, 'result_error_in_mask': 0.9999916378450353, 'result_error_out_mask': 0.9999976430991547, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.7055555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 4, 'result_error_in_all': 310.5993026419554, 'result_error_out_all': 80419.16572668042, 'result_error_in_mask': 1.0036505485443552, 'result_error_out_mask': 1.0034910117444442, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.41555555555555557}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 5, 'result_error_in_all': 546.2679558750224, 'result_error_out_all': 36723.69164456116, 'result_error_in_mask': 1.000002820116264, 'result_error_out_mask': 1.0000039685501696, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.2544444444444445}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 6, 'result_error_in_all': 120.78680886621817, 'result_error_out_all': 28278.26403901574, 'result_error_in_mask': 0.9999965230976738, 'result_error_out_mask': 0.9999934398920048, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6811111111111111}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 7, 'result_error_in_all': 415.6368179365558, 'result_error_out_all': 16122.328117839246, 'result_error_in_mask': 1.000035428531886, 'result_error_out_mask': 1.0000149719718419, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5333333333333333}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 8, 'result_error_in_all': 79.74085330847463, 'result_error_out_all': 30248.669864053925, 'result_error_in_mask': 1.0000062795919005, 'result_error_out_mask': 0.9999985183485889, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.38555555555555554}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 9, 'result_error_in_all': 417.7096883258918, 'result_error_out_all': 272445.5074976349, 'result_error_in_mask': 1.001959962122146, 'result_error_out_mask': 1.0011078972945422, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6422222222222222}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 1.0000001602907642, 'result_error_out_all': 0.9999967561296609, 'result_error_in_mask': 1.0000001602907642, 'result_error_out_mask': 0.9999967561296609, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 1, 'result_error_in_all': 0.999940714154597, 'result_error_out_all': 0.9999606413957789, 'result_error_in_mask': 0.999940714154597, 'result_error_out_mask': 0.9999606413957789, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 2, 'result_error_in_all': 0.9999993790229798, 'result_error_out_all': 0.9999941473878371, 'result_error_in_mask': 0.9999993790229798, 'result_error_out_mask': 0.9999941473878371, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 3, 'result_error_in_all': 0.999986957803197, 'result_error_out_all': 0.999998347652621, 'result_error_in_mask': 0.999986957803197, 'result_error_out_mask': 0.999998347652621, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 4, 'result_error_in_all': 1.0013868951143003, 'result_error_out_all': 1.001425635658754, 'result_error_in_mask': 1.0013868951143003, 'result_error_out_mask': 1.001425635658754, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 5, 'result_error_in_all': 0.9999838812722496, 'result_error_out_all': 1.0000067539917503, 'result_error_in_mask': 0.9999838812722496, 'result_error_out_mask': 1.0000067539917503, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 6, 'result_error_in_all': 0.9999918609539491, 'result_error_out_all': 0.9999978967892836, 'result_error_in_mask': 0.9999918609539491, 'result_error_out_mask': 0.9999978967892836, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 7, 'result_error_in_all': 0.999997304574869, 'result_error_out_all': 0.9999955833521486, 'result_error_in_mask': 0.999997304574869, 'result_error_out_mask': 0.9999955833521486, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 8, 'result_error_in_all': 1.0023073234847057, 'result_error_out_all': 1.0020284317463106, 'result_error_in_mask': 1.0023073234847057, 'result_error_out_mask': 1.0020284317463106, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 9, 'result_error_in_all': 1.0013631044038636, 'result_error_out_all': 1.0020555640746693, 'result_error_in_mask': 1.0013631044038636, 'result_error_out_mask': 1.0020555640746693, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 1.0205266022758188, 'result_error_out_all': 1.0116878590208158, 'result_error_in_mask': 1.004138895111431, 'result_error_out_mask': 1.00281603584491, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.4777777777777778}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 1, 'result_error_in_all': 1.0169751204799953, 'result_error_out_all': 1.0104993569314036, 'result_error_in_mask': 1.0045425661131013, 'result_error_out_mask': 1.0049479256164708, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6933333333333334}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 2, 'result_error_in_all': 1.0202007081837117, 'result_error_out_all': 1.0077745876026443, 'result_error_in_mask': 1.0059229681508135, 'result_error_out_mask': 1.00373217766185, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.4011111111111111}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 3, 'result_error_in_all': 1.0124798003409952, 'result_error_out_all': 1.0076966143087374, 'result_error_in_mask': 1.0022305737892412, 'result_error_out_mask': 1.0023946561321546, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.4755555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 4, 'result_error_in_all': 1.0259773025563144, 'result_error_out_all': 1.0179272232963306, 'result_error_in_mask': 1.0006534579669615, 'result_error_out_mask': 1.0010661548388495, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.53}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 5, 'result_error_in_all': 1.0317984216539118, 'result_error_out_all': 1.0120064858437785, 'result_error_in_mask': 1.0048815924322698, 'result_error_out_mask': 1.0037758211040386, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5555555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 6, 'result_error_in_all': 1.024463631243803, 'result_error_out_all': 1.010410326947936, 'result_error_in_mask': 1.0030935125648377, 'result_error_out_mask': 1.0020554863473177, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6555555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 7, 'result_error_in_all': 1.0218332069777945, 'result_error_out_all': 1.0099072028948777, 'result_error_in_mask': 0.9999177641022345, 'result_error_out_mask': 1.000071415233383, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.41555555555555557}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 8, 'result_error_in_all': 1.0360146440714744, 'result_error_out_all': 1.013419824444537, 'result_error_in_mask': 1.0005064984422416, 'result_error_out_mask': 1.0016160136512104, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6266666666666667}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 9, 'result_error_in_all': 1.0330249749589577, 'result_error_out_all': 1.014112472953516, 'result_error_in_mask': 1.0071406309136917, 'result_error_out_mask': 1.0040895817361333, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5888888888888889}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 0.9999813054471484, 'result_error_out_all': 0.9999900403222325, 'result_error_in_mask': 1.0088573850957525, 'result_error_out_mask': 1.0061312043686619, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.25}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 1, 'result_error_in_all': 0.999973249579191, 'result_error_out_all': 1.0000080007537064, 'result_error_in_mask': 1.00001228848926, 'result_error_out_mask': 1.0001786305186835, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.3755555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 2, 'result_error_in_all': 1.0000179047606326, 'result_error_out_all': 0.9999898008008257, 'result_error_in_mask': 1.0115504027417996, 'result_error_out_mask': 1.0069226886331109, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.41888888888888887}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 3, 'result_error_in_all': 0.9999935994292888, 'result_error_out_all': 0.9999934490986078, 'result_error_in_mask': 1.0084392502659993, 'result_error_out_mask': 1.0063467766842802, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6122222222222222}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 4, 'result_error_in_all': 1.0001843960234273, 'result_error_out_all': 1.0002419345732416, 'result_error_in_mask': 1.0097008520510502, 'result_error_out_mask': 1.0094900078279343, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5733333333333334}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 5, 'result_error_in_all': 1.0004847921551012, 'result_error_out_all': 1.0002160003561402, 'result_error_in_mask': 1.0095269165125345, 'result_error_out_mask': 1.008093939789573, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5266666666666666}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 6, 'result_error_in_all': 0.9999942702006422, 'result_error_out_all': 0.9999859179876429, 'result_error_in_mask': 1.006262939628497, 'result_error_out_mask': 1.0042571551024766, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5244444444444445}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 7, 'result_error_in_all': 0.9999832476628139, 'result_error_out_all': 0.9999929060275446, 'result_error_in_mask': 1.007785500479118, 'result_error_out_mask': 1.0062085680887696, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5444444444444445}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 8, 'result_error_in_all': 1.0000032277345248, 'result_error_out_all': 1.0000015233343742, 'result_error_in_mask': 1.0091313828344075, 'result_error_out_mask': 1.0071053980002957, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6255555555555555}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 9, 'result_error_in_all': 1.000202848338588, 'result_error_out_all': 1.0000896065514024, 'result_error_in_mask': 1.0078187815784647, 'result_error_out_mask': 1.0064399465259042, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5011111111111111}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9999857695087365, 'result_error_out_all': 0.9999978708065848, 'result_error_in_mask': 1.002775262140811, 'result_error_out_mask': 1.0023249712164657, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.3188888888888889}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 1, 'result_error_in_all': 0.9999765911196389, 'result_error_out_all': 1.000009766803726, 'result_error_in_mask': 1.0000337615580108, 'result_error_out_mask': 1.0001440970066802, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.3877777777777777}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 2, 'result_error_in_all': 1.0001936192259542, 'result_error_out_all': 1.0000080882150482, 'result_error_in_mask': 1.0071895757388665, 'result_error_out_mask': 1.0039847307991911, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.37111111111111106}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 3, 'result_error_in_all': 0.9999838521138783, 'result_error_out_all': 1.0000859990155402, 'result_error_in_mask': 1.0002285733807297, 'result_error_out_mask': 1.0003094792400677, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.44111111111111106}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 4, 'result_error_in_all': 1.0001679872533118, 'result_error_out_all': 1.0002378164161738, 'result_error_in_mask': 1.0097008520510502, 'result_error_out_mask': 1.0094900078279343, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5655555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 5, 'result_error_in_all': 1.0052754801994843, 'result_error_out_all': 1.0020234368936305, 'result_error_in_mask': 1.0051258288490865, 'result_error_out_mask': 1.004265766124715, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5955555555555556}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 6, 'result_error_in_all': 1.0000050972418228, 'result_error_out_all': 0.9999992270399922, 'result_error_in_mask': 1.0040517799780588, 'result_error_out_mask': 1.00240643619157, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.6433333333333333}
{'n_samples': 100, 'dim_x': 100, 'dim_y': 50, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 7, 'result_error_in_all': 0.9999832476628139, 'result_error_out_all': 0.9999929060275446, 'result_error_in_mask': 1.007785500479118, 'result_error_out_mask': 1.0062085680887696, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 0.5444444444444445}
