{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.999998605236062, 'result_error_out_all': 0.9999991222739826, 'result_error_in_mask': 1.0007613445570012, 'result_error_out_mask': 1.0005456669885764, 'result_false_positives': 0.47, 'result_false_negatives': 0.05, 'result_response_active': 1.0587917858095555e-07, 'result_response_inactive': -6.67147963054313e-08, 'result_auc': 0.5211111111111111}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankcv_loo', 'seed': 6, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9945546738208181, 'result_error_out_mask': 0.9965954170536296, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankcv_loo', 'seed': 7, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9907706293391454, 'result_error_out_mask': 1.0002362370504727, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankcv_loo', 'seed': 8, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9927526770702685, 'result_error_out_mask': 0.9965777641282891, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankcv_loo', 'seed': 9, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9915153574850158, 'result_error_out_mask': 0.9949317679191774, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 0, 'result_error_in_all': 1.0065516421819776, 'result_error_out_all': 1.0505016226962007, 'result_error_in_mask': 0.9879491969371941, 'result_error_out_mask': 0.9944480049702722, 'result_false_positives': 0.14, 'result_false_negatives': 0.04, 'result_response_active': 110.93143792953109, 'result_response_inactive': -12.348602306351232, 'result_auc': 0.768888888888889}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.9935512462769946, 'result_error_out_all': 0.9988716729227486, 'result_error_in_mask': 0.9930224335633092, 'result_error_out_mask': 0.9962496414164207, 'result_false_positives': 0.82, 'result_false_negatives': 0.0, 'result_response_active': 4.821895806415336, 'result_response_inactive': -0.4525946088285295, 'result_auc': 0.6977777777777778}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 2, 'result_error_in_all': 1.0201862388347478, 'result_error_out_all': 1.4713933170900517, 'result_error_in_mask': 0.9949553780102774, 'result_error_out_mask': 0.9991499894433122, 'result_false_positives': 0.32, 'result_false_negatives': 0.08, 'result_response_active': -133.7369690716795, 'result_response_inactive': 21.549558408907863, 'result_auc': 0.4577777777777778}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 3, 'result_error_in_all': 1.014188029976829, 'result_error_out_all': 1.094365888463016, 'result_error_in_mask': 0.99476556131603, 'result_error_out_mask': 0.996831658510141, 'result_false_positives': 0.8, 'result_false_negatives': 0.0, 'result_response_active': -3.9402248313424395, 'result_response_inactive': -0.33084724574524227, 'result_auc': 0.42666666666666664}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 4, 'result_error_in_all': 1.0062438034205783, 'result_error_out_all': 1.0839134298686603, 'result_error_in_mask': 0.9924805178253068, 'result_error_out_mask': 0.9961398016602344, 'result_false_positives': 0.76, 'result_false_negatives': 0.0, 'result_response_active': 52.65866668961424, 'result_response_inactive': -5.699590763740874, 'result_auc': 0.5422222222222223}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 5, 'result_error_in_all': 1.0094175175736562, 'result_error_out_all': 1.9713820111243927, 'result_error_in_mask': 0.9835810067982925, 'result_error_out_mask': 0.9975688124415005, 'result_false_positives': 0.78, 'result_false_negatives': 0.0, 'result_response_active': 244.08311921825444, 'result_response_inactive': -25.92443729980897, 'result_auc': 0.5022222222222222}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 6, 'result_error_in_all': 1.0210642506749628, 'result_error_out_all': 1.3263378336711165, 'result_error_in_mask': 0.996039321664816, 'result_error_out_mask': 0.9984811063780927, 'result_false_positives': 0.74, 'result_false_negatives': 0.04, 'result_response_active': -456.50284242116385, 'result_response_inactive': 50.9084889182291, 'result_auc': 0.22222222222222224}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 7, 'result_error_in_all': 0.9953913104314052, 'result_error_out_all': 1.007462648938518, 'result_error_in_mask': 0.9905846345645949, 'result_error_out_mask': 1.0001276997089172, 'result_false_positives': 0.88, 'result_false_negatives': 0.0, 'result_response_active': 2.204456626033821, 'result_response_inactive': -0.27770520669471654, 'result_auc': 0.48}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 8, 'result_error_in_all': 0.9915729283698694, 'result_error_out_all': 1.0007121235226806, 'result_error_in_mask': 0.9881531395894596, 'result_error_out_mask': 0.9927570768199894, 'result_false_positives': 0.1, 'result_false_negatives': 0.04, 'result_response_active': 22.428232363079843, 'result_response_inactive': -2.476309787490931, 'result_auc': 0.6799999999999999}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_bag', 'seed': 9, 'result_error_in_all': 1.0161355725162247, 'result_error_out_all': 1.2334880963662973, 'result_error_in_mask': 0.9998130299555354, 'result_error_out_mask': 1.0048005935037394, 'result_false_positives': 0.16, 'result_false_negatives': 0.1, 'result_response_active': -327.44335157439747, 'result_response_inactive': 35.1981327742802, 'result_auc': 0.36888888888888893}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 0, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9916348714232835, 'result_error_out_mask': 0.9992266728400899, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 1, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9928643960488556, 'result_error_out_mask': 0.9961409020416142, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 2, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9928464835784166, 'result_error_out_mask': 0.9953753365962144, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 3, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.994700700057291, 'result_error_out_mask': 0.996935241683414, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 4, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9923994392350004, 'result_error_out_mask': 0.996180504759082, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 5, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9844955062639885, 'result_error_out_mask': 0.9990635804862775, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 6, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9945546738208181, 'result_error_out_mask': 0.9965954170536296, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 7, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9907706293391454, 'result_error_out_mask': 1.0002362370504727, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 8, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9927526770702685, 'result_error_out_mask': 0.9965777641282891, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_rankmle_loo', 'seed': 9, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9915153574850158, 'result_error_out_mask': 0.9949317679191774, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 0, 'result_error_in_all': 0.9794124200350399, 'result_error_out_all': 0.9848056285363853, 'result_error_in_mask': 0.979512207686253, 'result_error_out_mask': 0.9850097930403371, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.3495075767425345, 'result_response_inactive': 0.01369946734494021, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 1, 'result_error_in_all': 0.978352487692293, 'result_error_out_all': 0.9814426604881294, 'result_error_in_mask': 0.9783509689126065, 'result_error_out_mask': 0.9815227964838193, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.48327942927968615, 'result_response_inactive': 0.014978963306721568, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.983488805818525, 'result_error_out_all': 0.9836880627428523, 'result_error_in_mask': 0.9879260469984638, 'result_error_out_mask': 0.9885749095947953, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.4710673437843277, 'result_response_inactive': 0.012753233663221612, 'result_auc': 0.9822222222222222}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.985303698336928, 'result_error_out_all': 0.9821015006213, 'result_error_in_mask': 0.984290647626133, 'result_error_out_mask': 0.981198169741483, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.3561632849010298, 'result_response_inactive': 0.01471491231837104, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 4, 'result_error_in_all': 0.9843542934579558, 'result_error_out_all': 0.9869786773943229, 'result_error_in_mask': 0.9838139945503466, 'result_error_out_mask': 0.9859270236419508, 'result_false_positives': 0.02, 'result_false_negatives': 0.02, 'result_response_active': 0.31036581715747535, 'result_response_inactive': -0.009732881838355203, 'result_auc': 0.9022222222222223}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 5, 'result_error_in_all': 0.9840436373862839, 'result_error_out_all': 1.0039176259468596, 'result_error_in_mask': 0.9996167252431641, 'result_error_out_mask': 1.000059597084859, 'result_false_positives': 0.08, 'result_false_negatives': 0.1, 'result_response_active': 0.1105136560332729, 'result_response_inactive': 0.04920574706644901, 'result_auc': 0.5644444444444444}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 6, 'result_error_in_all': 0.9847475693475752, 'result_error_out_all': 0.9814869226746947, 'result_error_in_mask': 0.9846868620775647, 'result_error_out_mask': 0.9820230316118832, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.43009937476084736, 'result_response_inactive': 0.018929207372585743, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 7, 'result_error_in_all': 0.9953098710204843, 'result_error_out_all': 1.0081475092089893, 'result_error_in_mask': 0.9886239167687665, 'result_error_out_mask': 0.9960673216513789, 'result_false_positives': 0.68, 'result_false_negatives': 0.0, 'result_response_active': 0.2215599381807801, 'result_response_inactive': -0.14617429594834144, 'result_auc': 0.68}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 8, 'result_error_in_all': 0.979482023578621, 'result_error_out_all': 0.9837543449213957, 'result_error_in_mask': 0.9776128255568157, 'result_error_out_mask': 0.9820408715474547, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.42613394188932024, 'result_response_inactive': 0.0048460678232751285, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_bag', 'seed': 9, 'result_error_in_all': 0.9784927015356832, 'result_error_out_all': 0.980234893528182, 'result_error_in_mask': 0.9781037546538107, 'result_error_out_mask': 0.9795624317285067, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.36986566431409484, 'result_response_inactive': 0.02483200261940916, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 0, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9916348714232835, 'result_error_out_mask': 0.9992266728400899, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 1, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9928643960488556, 'result_error_out_mask': 0.9961409020416142, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 2, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9928464835784166, 'result_error_out_mask': 0.9953753365962144, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 3, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.994700700057291, 'result_error_out_mask': 0.996935241683414, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 4, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9923994392350004, 'result_error_out_mask': 0.996180504759082, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 5, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9844955062639885, 'result_error_out_mask': 0.9990635804862775, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 6, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9945546738208181, 'result_error_out_mask': 0.9965954170536296, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_rankmle_ridgecv_loo', 'seed': 7, 'result_error_in_all': 1.0, 'result_error_out_all': 1.0, 'result_error_in_mask': 0.9907706293391454, 'result_error_out_mask': 1.0002362370504727, 'result_false_positives': 0.9, 'result_false_negatives': 0.0, 'result_response_active': 0.0, 'result_response_inactive': 0.0, 'result_auc': 0.5}
